phase,step,max_steps,lr,loss,loss/raw_sum,loss/weighted_no_reg,loss/total,loss/g_ws,loss/delta_pos_x,mask/delta_pos_x_den,loss/delta_pos_y,mask/delta_pos_y_den,loss/delta_pos_z,mask/delta_pos_z_den,loss/delta_rot_x,mask/delta_rot_x_den,loss/delta_rot_y,mask/delta_rot_y_den,loss/delta_rot_z,mask/delta_rot_z_den,ws_acc,ws_precision,ws_recall,ws_f1,delta_pos_x_mae,delta_pos_x_rmse,delta_pos_y_mae,delta_pos_y_rmse,delta_pos_z_mae,delta_pos_z_rmse,delta_rot_x_mae,delta_rot_x_rmse,delta_rot_y_mae,delta_rot_y_rmse,delta_rot_z_mae,delta_rot_z_rmse
train,127000,200000,0.0001,-1.9237439632415771,0.5022711157798767,0.5022711157798767,-1.9237439632415771,0.010882607661187649,0.007068301551043987,15.0,0.0030541548039764166,15.0,0.002429456450045109,15.0,0.12564316391944885,15.0,0.15884515643119812,15.0,0.1943482756614685,15.0,,,,,,,,,,,,,,,,
train,128000,200000,0.0001,-1.9519660472869873,0.4740491211414337,0.4740491211414337,-1.9519660472869873,0.2659689784049988,0.003856523660942912,15.0,0.003872230648994446,15.0,0.0019408820662647486,15.0,0.06453967839479446,15.0,0.07466971129179001,15.0,0.059201110154390335,15.0,,,,,,,,,,,,,,,,
train,129000,200000,0.0001,-1.5367323160171509,0.8892828226089478,0.8892828226089478,-1.5367323160171509,0.509151816368103,0.005538988392800093,13.0,0.0016916625900194049,13.0,0.0013029242400079966,13.0,0.1377761960029602,13.0,0.13677054643630981,13.0,0.0970507338643074,13.0,,,,,,,,,,,,,,,,
train,130000,200000,0.0001,-1.7657948732376099,0.6602202653884888,0.6602202653884888,-1.7657948732376099,0.24707040190696716,0.0012131360126659274,12.0,0.0038751449901610613,12.0,0.001952576101757586,12.0,0.12253192812204361,12.0,0.09200320392847061,12.0,0.19157390296459198,12.0,,,,,,,,,,,,,,,,
val,130000,200000,,-1.9311403119564057,0.49487482514232395,0.49487482514232395,-1.9311403119564057,0.189607471828931,0.0025780070562177572,4.95000000005,0.0028066980707080803,4.95000000005,0.0027574037510930795,4.95000000005,0.10317891868995503,4.95000000005,0.10189561456878948,4.95000000005,0.09205071218536431,4.95000000005,0.9235,0.8815672306322351,0.9801980198019802,0.9282700421940928,0.012354119572167595,0.016200548764100275,0.012343153537185203,0.016827339262409383,0.012700975330245464,0.016671667126818484,0.12617685653532695,0.21228238930061724,0.12442973230523292,0.208624016860817,0.11539530271118638,0.18392155331608712
train,131000,200000,0.0001,-2.138597011566162,0.2874182462692261,0.2874182462692261,-2.138597011566162,0.12532196938991547,0.0029567743185907602,18.0,0.002677313517779112,18.0,0.0034184190444648266,18.0,0.043541472405195236,18.0,0.035184700042009354,18.0,0.07431760430335999,18.0,,,,,,,,,,,,,,,,
train,132000,200000,0.0001,-1.781240701675415,0.6447745561599731,0.6447745561599731,-1.781240701675415,0.13708820939064026,0.005651143379509449,17.0,0.004988758824765682,17.0,0.002915882971137762,17.0,0.1717923879623413,17.0,0.1304256021976471,17.0,0.19191259145736694,17.0,,,,,,,,,,,,,,,,
train,133000,200000,0.0001,-1.9767097234725952,0.4493051767349243,0.4493051767349243,-1.9767097234725952,0.09092637896537781,0.0047190142795443535,13.0,0.0025769348721951246,13.0,0.004807275254279375,13.0,0.142959326505661,13.0,0.13962644338607788,13.0,0.06368978321552277,13.0,,,,,,,,,,,,,,,,
train,134000,200000,0.0001,-1.9424095153808594,0.48360562324523926,0.48360562324523926,-1.9424095153808594,0.19797638058662415,0.002590973163023591,15.0,0.004129120148718357,15.0,0.006582587957382202,15.0,0.08394774049520493,15.0,0.10957155376672745,15.0,0.07880724966526031,15.0,,,,,,,,,,,,,,,,
train,135000,200000,0.0001,-2.0861785411834717,0.3398365378379822,0.3398365378379822,-2.0861785411834717,0.005025232210755348,0.0046966164372861385,10.0,0.001463770167902112,10.0,0.0033002726268023252,10.0,0.14595690369606018,10.0,0.0464731827378273,10.0,0.13292057812213898,10.0,,,,,,,,,,,,,,,,
val,135000,200000,,-1.9186436596512795,0.5073714742460288,0.5073714742460288,-1.9186436596512795,0.18518891676241764,0.0031456475002414664,4.95000000005,0.0029155197591353497,4.95000000005,0.003604385007693054,4.95000000005,0.10444073264610779,4.95000000005,0.10914183461321954,4.95000000005,0.09893443752924214,4.95000000005,0.927,0.8941605839416058,0.9702970297029703,0.9306742640075973,0.013718777208240947,0.017794026853761195,0.013001235455951908,0.017206762002923006,0.014578674219059522,0.019439337009235447,0.12635508450594815,0.2211093425592484,0.12965374005196448,0.2161943700588137,0.1233992101624608,0.20695688422957137
train,136000,200000,0.0001,-1.7828307151794434,0.6431843042373657,0.6431843042373657,-1.7828307151794434,0.27027052640914917,0.003867751220241189,16.0,0.004401861689984798,16.0,0.006021035835146904,16.0,0.13883520662784576,16.0,0.09447033703327179,16.0,0.12531763315200806,16.0,,,,,,,,,,,,,,,,
train,137000,200000,0.0001,-1.854982852935791,0.5710322260856628,0.5710322260856628,-1.854982852935791,0.2125202715396881,0.0026279459707438946,19.0,0.003425818169489503,19.0,0.0017294250428676605,19.0,0.07375694066286087,19.0,0.19933763146400452,19.0,0.07763420045375824,19.0,,,,,,,,,,,,,,,,
train,138000,200000,0.0001,-2.1181793212890625,0.30783557891845703,0.30783557891845703,-2.1181793212890625,0.05283629521727562,0.004623787943273783,15.0,0.0028101569041609764,15.0,0.002133615780621767,15.0,0.023735376074910164,15.0,0.10452412068843842,15.0,0.1171722263097763,15.0,,,,,,,,,,,,,,,,
train,139000,200000,0.0001,-1.994484543800354,0.4315304756164551,0.4315304756164551,-1.994484543800354,0.21169555187225342,0.0032543062698096037,22.0,0.0026706925127655268,22.0,0.006631046999245882,22.0,0.08179710060358047,22.0,0.06329237669706345,22.0,0.06218940392136574,22.0,,,,,,,,,,,,,,,,
train,140000,200000,0.0001,-1.8573673963546753,0.5686476230621338,0.5686476230621338,-1.8573673963546753,0.18478259444236755,0.0027970324736088514,14.0,0.00392139982432127,14.0,0.005582187324762344,14.0,0.10600520670413971,14.0,0.09861022979021072,14.0,0.16694900393486023,14.0,,,,,,,,,,,,,,,,
val,140000,200000,,-1.9161595904827118,0.509855548646301,0.509855548646301,-1.9161595904827118,0.18968993112823226,0.002848617401759839,4.95000000005,0.003227886565401832,4.95000000005,0.003525998266522947,4.95000000005,0.09699718771153129,4.95000000005,0.10618829463608563,4.95000000005,0.10737763738725334,4.95000000005,0.922,0.8765432098765432,0.9841584158415841,0.9272388059701493,0.012848721325134087,0.01708054074169005,0.013795771583387947,0.018437703856864555,0.0141201457403826,0.018869081711393367,0.11662434592485578,0.182539575250316,0.12615792434098141,0.20743270570945582,0.12790747065511016,0.2121979428607028
train,141000,200000,0.0001,-1.6570643186569214,0.7689507007598877,0.7689507007598877,-1.6570643186569214,0.3941997289657593,0.004295123275369406,20.0,0.004643415100872517,20.0,0.0045274789445102215,20.0,0.12962932884693146,20.0,0.13940854370594025,20.0,0.0922471135854721,20.0,,,,,,,,,,,,,,,,
train,142000,200000,0.0001,-1.8416438102722168,0.5843712687492371,0.5843712687492371,-1.8416438102722168,0.02187664993107319,0.0023985577281564474,12.0,0.003184840315952897,12.0,0.0015577059239149094,12.0,0.1672099381685257,12.0,0.14266635477542877,12.0,0.24547719955444336,12.0,,,,,,,,,,,,,,,,
train,143000,200000,0.0001,-2.125709056854248,0.3003060221672058,0.3003060221672058,-2.125709056854248,0.15129993855953217,0.004715362563729286,18.0,0.002929797163233161,18.0,0.004248281475156546,18.0,0.02791794203221798,18.0,0.04386001452803612,18.0,0.06533467769622803,18.0,,,,,,,,,,,,,,,,
train,144000,200000,0.0001,-1.6338794231414795,0.7921358346939087,0.7921358346939087,-1.6338794231414795,0.39265766739845276,0.0028951873537153006,13.0,0.0033860979601740837,13.0,0.001368063734844327,13.0,0.1215716078877449,13.0,0.15543940663337708,13.0,0.11481775343418121,13.0,,,,,,,,,,,,,,,,
train,145000,200000,0.0001,-1.751571536064148,0.6744434833526611,0.6744434833526611,-1.751571536064148,0.09456141293048859,0.0007522363448515534,15.0,0.0027492973022162914,15.0,0.004140059929341078,15.0,0.15706373751163483,15.0,0.17978458106517792,15.0,0.23539216816425323,15.0,,,,,,,,,,,,,,,,
val,145000,200000,,-1.9311223059892655,0.49489283410832285,0.49489283410832285,-1.9311223059892655,0.19932736037430004,0.0026857233545160854,4.95000000005,0.0027879318708437495,4.95000000005,0.0033896175248810325,4.95000000005,0.0926193446042089,4.95000000005,0.09769670394947752,4.95000000005,0.0963861553859897,4.95000000005,0.916,0.8772401433691757,0.9693069306930693,0.9209783631232361,0.012348230463462045,0.01648805246711117,0.012431669738519974,0.01679123174250143,0.014005927346891376,0.018406236097148074,0.11345134454995695,0.17763243999617326,0.11833605073542908,0.20776526644513113,0.11767616302076012,0.19491810570250978
train,146000,200000,0.0001,-1.8855854272842407,0.5404297113418579,0.5404297113418579,-1.8855854272842407,0.2468910813331604,0.003631451865658164,15.0,0.005519137717783451,15.0,0.003812708891928196,15.0,0.12923765182495117,15.0,0.07855207473039627,15.0,0.07278559356927872,15.0,,,,,,,,,,,,,,,,
train,147000,200000,0.0001,-1.9071828126907349,0.5188323855400085,0.5188323855400085,-1.9071828126907349,0.10541817545890808,0.0022221175022423267,16.0,0.002335184719413519,16.0,0.0014461238170042634,16.0,0.11145542562007904,16.0,0.17166471481323242,16.0,0.12429063767194748,16.0,,,,,,,,,,,,,,,,
train,148000,200000,0.0001,-1.8746833801269531,0.5513317584991455,0.5513317584991455,-1.8746833801269531,0.016128230839967728,0.006033340469002724,11.0,0.007683466654270887,11.0,0.008412686176598072,11.0,0.20148424804210663,11.0,0.1966666728258133,11.0,0.1149231418967247,11.0,,,,,,,,,,,,,,,,
train,149000,200000,0.0001,-1.8930782079696655,0.5329369902610779,0.5329369902610779,-1.8930782079696655,0.26115337014198303,0.003554592840373516,18.0,0.002452210523188114,18.0,0.003948864992707968,18.0,0.0994754210114479,18.0,0.07964854687452316,18.0,0.08270398527383804,18.0,,,,,,,,,,,,,,,,
train,150000,200000,0.0001,-2.073348045349121,0.3526669442653656,0.3526669442653656,-2.073348045349121,0.11051011830568314,0.002331224735826254,14.0,0.004361191298812628,14.0,0.007576820440590382,14.0,0.06759165972471237,14.0,0.08835326135158539,14.0,0.07194264978170395,14.0,,,,,,,,,,,,,,,,
val,150000,200000,,-1.9352845278382302,0.4907306016399525,0.4907306016399525,-1.9352845278382302,0.1909976214065682,0.002866038628926617,4.95000000005,0.002742337572490214,4.95000000005,0.0031200158988212933,4.95000000005,0.10355537893716246,4.95000000005,0.08724858899309766,4.95000000005,0.10020062105963007,4.95000000005,0.917,0.8767857142857143,0.9722772277227723,0.9220657276995305,0.013360504397764952,0.01700710771302659,0.012322086100513586,0.01678845474373096,0.013340592477000271,0.01746466691513777,0.12093940802445316,0.20043685366157796,0.10814841065292406,0.1665861531008728,0.11301520107257547,0.17991550485708516
train,151000,200000,0.0001,-2.011768341064453,0.41424691677093506,0.41424691677093506,-2.011768341064453,0.11410000175237656,0.0013645117869600654,12.0,0.0014610999496653676,12.0,0.0038426106330007315,12.0,0.14914073050022125,12.0,0.07766986638307571,12.0,0.06666809320449829,12.0,,,,,,,,,,,,,,,,
train,152000,200000,0.0001,-1.7559452056884766,0.6700699329376221,0.6700699329376221,-1.7559452056884766,0.43084725737571716,0.00198274664580822,21.0,0.004867199808359146,21.0,0.0043728966265916824,21.0,0.07959872484207153,21.0,0.06453666090965271,21.0,0.0838644728064537,21.0,,,,,,,,,,,,,,,,
train,153000,200000,0.0001,-1.996503472328186,0.42951154708862305,0.42951154708862305,-1.996503472328186,0.16196434199810028,0.003814701922237873,11.0,0.0014279645401984453,11.0,0.005061607342213392,11.0,0.08916087448596954,11.0,0.0838170051574707,11.0,0.08426506072282791,11.0,,,,,,,,,,,,,,,,
train,154000,200000,0.0001,-1.9949326515197754,0.43108251690864563,0.43108251690864563,-1.9949326515197754,0.14590269327163696,0.0035006736870855093,11.0,0.0058699664659798145,11.0,0.004185582976788282,11.0,0.051215674728155136,11.0,0.13362617790699005,11.0,0.08678174018859863,11.0,,,,,,,,,,,,,,,,
train,155000,200000,0.0001,-2.0252323150634766,0.40078312158584595,0.40078312158584595,-2.0252323150634766,0.11444753408432007,0.00658820103853941,17.0,0.005155924707651138,17.0,0.0045600030571222305,17.0,0.0898386687040329,17.0,0.08162764459848404,17.0,0.09856513142585754,17.0,,,,,,,,,,,,,,,,
val,155000,200000,,-1.9553422713279724,0.47067285716999324,0.47067285716999324,-1.9553422713279724,0.185169662819535,0.002906340783840733,4.95000000005,0.002983007491329772,4.95000000005,0.0035924861111470818,4.95000000005,0.0932196261890931,4.95000000005,0.08658767658052965,4.95000000005,0.09621405536468956,4.95000000005,0.925,0.8798586572438163,0.9861386138613861,0.9299719887955182,0.012827352046580854,0.0169267357657923,0.01304367125749287,0.017478102918085263,0.014761275861111253,0.019361417021189934,0.11265206152592043,0.18628307799030924,0.10928077861817197,0.17349482796513052,0.11966103197574013,0.20867343414714803
train,156000,200000,0.0001,-1.7898976802825928,0.6361175179481506,0.6361175179481506,-1.7898976802825928,0.35789433121681213,0.004475914873182774,16.0,0.002010039985179901,16.0,0.0015201941132545471,16.0,0.10607250034809113,16.0,0.09573386609554291,16.0,0.06841062009334564,16.0,,,,,,,,,,,,,,,,
train,157000,200000,0.0001,-1.7427551746368408,0.6832599639892578,0.6832599639892578,-1.7427551746368408,0.4185720682144165,0.007983231917023659,17.0,0.0030563082545995712,17.0,0.002855653176084161,17.0,0.06478877365589142,17.0,0.09747782349586487,17.0,0.08852611482143402,17.0,,,,,,,,,,,,,,,,
train,158000,200000,0.0001,-1.920534372329712,0.5054807066917419,0.5054807066917419,-1.920534372329712,0.2229079306125641,0.0057235704734921455,13.0,0.005431254394352436,13.0,0.004121285397559404,13.0,0.08390209078788757,13.0,0.07339148223400116,13.0,0.11000310629606247,13.0,,,,,,,,,,,,,,,,
train,159000,200000,0.0001,-2.1202104091644287,0.30580461025238037,0.30580461025238037,-2.1202104091644287,0.044446785002946854,0.004686824511736631,13.0,0.002424119273200631,13.0,0.0052506946958601475,13.0,0.08842319995164871,13.0,0.09431326389312744,13.0,0.0662597268819809,13.0,,,,,,,,,,,,,,,,
train,160000,200000,0.0001,-2.0654001235961914,0.3606150448322296,0.3606150448322296,-2.0654001235961914,0.15547308325767517,0.0037436047568917274,16.0,0.0031231301836669445,16.0,0.0032264497131109238,16.0,0.03768303990364075,16.0,0.09582216292619705,16.0,0.06154358386993408,16.0,,,,,,,,,,,,,,,,
val,160000,200000,,-1.9614940458536148,0.46452109917183404,0.46452109917183404,-1.9614940458536148,0.1900278273205913,0.0027260680168728867,4.95000000005,0.002412638495001289,4.95000000005,0.0030787112819962202,4.95000000005,0.08532240096479654,4.95000000005,0.09171933821868151,4.95000000005,0.08923411197727546,4.95000000005,0.921,0.8704347826086957,0.9910891089108911,0.9268518518518519,0.012501498434052925,0.016644487979370914,0.011887708915670337,0.015748503254628208,0.013164748448991414,0.01759608049552105,0.10690839043959524,0.16121677874633605,0.11535929560360282,0.17949056731935925,0.1123836799383615,0.18421347908150904
train,161000,200000,0.0001,-1.8675543069839478,0.5584607720375061,0.5584607720375061,-1.8675543069839478,0.33247578144073486,0.004669260233640671,12.0,0.000693940557539463,12.0,0.005488503258675337,12.0,0.08894774317741394,12.0,0.06844713538885117,12.0,0.05773840472102165,12.0,,,,,,,,,,,,,,,,
train,162000,200000,0.0001,-2.002120018005371,0.423895001411438,0.423895001411438,-2.002120018005371,0.15743789076805115,0.0022370072547346354,23.0,0.0026647201739251614,23.0,0.004915002733469009,23.0,0.08982233703136444,23.0,0.08929295837879181,23.0,0.0775250792503357,23.0,,,,,,,,,,,,,,,,
train,163000,200000,0.0001,-1.6855260133743286,0.74048912525177,0.74048912525177,-1.6855260133743286,0.3522040545940399,0.0036377590149641037,12.0,0.0018956930143758655,12.0,0.0035181427374482155,12.0,0.13476382195949554,12.0,0.10232934355735779,12.0,0.14214028418064117,12.0,,,,,,,,,,,,,,,,
train,164000,200000,0.0001,-1.7476835250854492,0.6783316135406494,0.6783316135406494,-1.7476835250854492,0.3581242561340332,0.004940253682434559,17.0,0.0028167283162474632,17.0,0.0037239878438413143,17.0,0.06743115186691284,17.0,0.13407833874225616,17.0,0.10721690952777863,17.0,,,,,,,,,,,,,,,,
train,165000,200000,0.0001,-1.800321102142334,0.6256939172744751,0.6256939172744751,-1.800321102142334,0.027244577184319496,0.0032110284082591534,16.0,0.0062106610275805,16.0,0.0033460406120866537,16.0,0.2530149221420288,16.0,0.15975995361804962,16.0,0.172906756401062,16.0,,,,,,,,,,,,,,,,
val,165000,200000,,-1.9289625573158264,0.4970525801752228,0.4970525801752228,-1.9289625573158264,0.20822816286061424,0.0028611741220811383,4.95000000005,0.002687461391415127,4.95000000005,0.002954525960458341,4.95000000005,0.08907153302803636,4.95000000005,0.09333192786200925,4.95000000005,0.09791779091581702,4.95000000005,0.9155,0.8737777777777778,0.9732673267326732,0.9208430913348946,0.012700838926765655,0.016908048517410106,0.012507781085106685,0.016464319568273274,0.013126092767719217,0.01750499715692816,0.10985381137015242,0.17288805250093298,0.11464535989093058,0.19305314941033858,0.12069751099504605,0.19541301289774865
train,166000,200000,0.0001,-2.121445655822754,0.3045693635940552,0.3045693635940552,-2.121445655822754,0.061463821679353714,0.00481179915368557,13.0,0.005256033968180418,13.0,0.005571288522332907,13.0,0.09350226819515228,13.0,0.03888379782438278,13.0,0.09508033841848373,13.0,,,,,,,,,,,,,,,,
train,167000,200000,0.0001,-1.891958475112915,0.5340566039085388,0.5340566039085388,-1.891958475112915,0.26641586422920227,0.002108460757881403,14.0,0.0031395945698022842,14.0,0.0030172786209732294,14.0,0.07848510891199112,14.0,0.0815875455737114,14.0,0.09930278360843658,14.0,,,,,,,,,,,,,,,,
train,168000,200000,0.0001,-1.7713125944137573,0.6547024250030518,0.6547024250030518,-1.7713125944137573,0.2587256133556366,0.0036240883637219667,10.0,0.014216306619346142,10.0,0.006670949049293995,10.0,0.17373725771903992,10.0,0.09438368678092957,10.0,0.10334453731775284,10.0,,,,,,,,,,,,,,,,
train,169000,200000,0.0001,-2.0071372985839844,0.4188777208328247,0.4188777208328247,-2.0071372985839844,0.2375676929950714,0.004957510624080896,11.0,0.007951817475259304,11.0,0.0036312341690063477,11.0,0.018925892189145088,11.0,0.06260792911052704,11.0,0.08323562890291214,11.0,,,,,,,,,,,,,,,,
train,170000,200000,0.0001,-2.0093460083007812,0.416669100522995,0.416669100522995,-2.0093460083007812,0.09787453711032867,0.006492596119642258,14.0,0.0033915662206709385,14.0,0.001779434853233397,14.0,0.11889248341321945,14.0,0.05415436252951622,14.0,0.13408410549163818,14.0,,,,,,,,,,,,,,,,
val,170000,200000,,-1.9414383035898208,0.4845768305566162,0.4845768305566162,-1.9414383035898208,0.19109451116994022,0.0028976178181619617,4.95000000005,0.0028279569023652584,4.95000000005,0.0033728717108169803,4.95000000005,0.09763676198665053,4.95000000005,0.0890812679217197,4.95000000005,0.09766584638215135,4.95000000005,0.925,0.8805309734513275,0.9851485148514851,0.9299065420560748,0.012791990543329957,0.016882866665152343,0.012651104042588762,0.01710805994786981,0.01385873102987505,0.018352153441523775,0.11861543758499501,0.18487864290794295,0.11198547595754417,0.17644354317021785,0.11796255925237531,0.17828955495271934
train,171000,200000,0.0001,-1.7294901609420776,0.696524977684021,0.696524977684021,-1.7294901609420776,0.3467951714992523,0.004801066592335701,13.0,0.0008446730207651854,13.0,0.005634841974824667,13.0,0.0824008509516716,13.0,0.1108207032084465,13.0,0.14522768557071686,13.0,,,,,,,,,,,,,,,,
train,172000,200000,0.0001,-1.7885284423828125,0.6374866366386414,0.6374866366386414,-1.7885284423828125,0.3306904137134552,0.0033915324602276087,22.0,0.003316735615953803,22.0,0.0027998327277600765,22.0,0.10031741112470627,22.0,0.0908903181552887,22.0,0.10608036071062088,22.0,,,,,,,,,,,,,,,,
train,173000,200000,0.0001,-2.2153735160827637,0.21064144372940063,0.21064144372940063,-2.2153735160827637,0.01515471376478672,0.002340173115953803,14.0,0.0023621483705937862,14.0,0.003467745613306761,14.0,0.08279036730527878,14.0,0.07245667278766632,14.0,0.032069627195596695,14.0,,,,,,,,,,,,,,,,
train,174000,200000,0.0001,-1.8080296516418457,0.6179856061935425,0.6179856061935425,-1.8080296516418457,0.2832763195037842,0.0018539010779932141,12.0,0.005135342478752136,12.0,0.009108598344027996,12.0,0.11379697918891907,12.0,0.12740594148635864,12.0,0.07740854471921921,12.0,,,,,,,,,,,,,,,,
train,175000,200000,0.0001,-1.8645670413970947,0.5614480972290039,0.5614480972290039,-1.8645670413970947,0.2637232840061188,0.002421091077849269,17.0,0.002551392186433077,17.0,0.002806610893458128,17.0,0.1135958582162857,17.0,0.11672461032867432,17.0,0.05962527543306351,17.0,,,,,,,,,,,,,,,,
val,175000,200000,,-1.9682628554105759,0.4577522877650335,0.4577522877650335,-1.9682628554105759,0.18686037981140544,0.0027450992363310433,4.95000000005,0.0028813360064759764,4.95000000005,0.003433636011313865,4.95000000005,0.08593216700201993,4.95000000005,0.09257740959757939,4.95000000005,0.08332225864753127,4.95000000005,0.922,0.8895985401459854,0.9653465346534653,0.9259259259259259,0.012396427288632652,0.01670654621099833,0.013084486844206248,0.017280150796152662,0.01368964088027074,0.018346305974409925,0.10918997157402713,0.1802530731665449,0.11560371623873109,0.19831018178397603,0.10825081011562636,0.18219440099162393
train,176000,200000,0.0001,-2.077026844024658,0.34898847341537476,0.34898847341537476,-2.077026844024658,0.06249260529875755,0.004894256591796875,10.0,0.0013827680377289653,10.0,0.003700865898281336,10.0,0.0709829181432724,10.0,0.12887656688690186,10.0,0.07665848731994629,10.0,,,,,,,,,,,,,,,,
train,177000,200000,0.0001,-1.7604057788848877,0.6656092405319214,0.6656092405319214,-1.7604057788848877,0.3056754469871521,0.0027976990677416325,15.0,0.007256784942001104,15.0,0.004645242355763912,15.0,0.08699285238981247,15.0,0.11747035384178162,15.0,0.14077094197273254,15.0,,,,,,,,,,,,,,,,
train,178000,200000,0.0001,-1.8177425861358643,0.6082725524902344,0.6082725524902344,-1.8177425861358643,0.3412450850009918,0.00343477469868958,15.0,0.004842554219067097,15.0,0.003412999212741852,15.0,0.06852202117443085,15.0,0.0998482033610344,15.0,0.08696690946817398,15.0,,,,,,,,,,,,,,,,
train,179000,200000,0.0001,-2.1369729042053223,0.2890421152114868,0.2890421152114868,-2.1369729042053223,0.03120996057987213,0.001333571970462799,13.0,0.00278928829357028,13.0,0.0013825298519805074,13.0,0.04950413480401039,13.0,0.08967971801757812,13.0,0.11314289271831512,13.0,,,,,,,,,,,,,,,,
train,180000,200000,0.0001,-1.7654949426651,0.6605203151702881,0.6605203151702881,-1.7654949426651,0.38193055987358093,0.0059355213306844234,15.0,0.0029104582499712706,15.0,0.0030888328328728676,15.0,0.07236842066049576,15.0,0.08934128284454346,15.0,0.10494522750377655,15.0,,,,,,,,,,,,,,,,
val,180000,200000,,-1.97909443795681,0.44692069341428575,0.44692069341428575,-1.97909443795681,0.17782951115907053,0.002629793554965545,4.95000000005,0.0030107606405545082,4.95000000005,0.0032222564172843704,4.95000000005,0.08174176403380443,4.95000000005,0.09004322222433984,4.95000000005,0.08844338688766584,4.95000000005,0.932,0.8987226277372263,0.9752475247524752,0.9354226020892688,0.012524941916379964,0.01625991109169717,0.012797638631632758,0.017868408273805987,0.013580649128804604,0.018112522477514548,0.1054394204583433,0.16057781343743632,0.11398068573514018,0.19898753101562325,0.11030844263732434,0.1869682202983761
train,181000,200000,0.0001,-1.7321362495422363,0.6938788890838623,0.6938788890838623,-1.7321362495422363,0.28082650899887085,0.0017206422053277493,18.0,0.0027205850929021835,18.0,0.0028281023260205984,18.0,0.16232919692993164,18.0,0.11936715245246887,18.0,0.12408675253391266,18.0,,,,,,,,,,,,,,,,
train,182000,200000,0.0001,-2.114635467529297,0.31137964129447937,0.31137964129447937,-2.114635467529297,0.06895478814840317,0.002644658787176013,12.0,0.001976483501493931,12.0,0.001797592849470675,12.0,0.06906896829605103,12.0,0.09340197592973709,12.0,0.07353518158197403,12.0,,,,,,,,,,,,,,,,
train,183000,200000,0.0001,-1.7601902484893799,0.665824830532074,0.665824830532074,-1.7601902484893799,0.3207749128341675,0.004011490847915411,12.0,0.002726905047893524,12.0,0.0013778290012851357,12.0,0.07458522170782089,12.0,0.12062021344900131,12.0,0.14172828197479248,12.0,,,,,,,,,,,,,,,,
train,184000,200000,0.0001,-1.8491482734680176,0.5768668055534363,0.5768668055534363,-1.8491482734680176,0.28852206468582153,0.0030871315393596888,18.0,0.0021951107773929834,18.0,0.004425275605171919,18.0,0.06326374411582947,18.0,0.11715777963399887,18.0,0.09821566939353943,18.0,,,,,,,,,,,,,,,,
train,185000,200000,0.0001,-1.8901774883270264,0.5358377695083618,0.5358377695083618,-1.8901774883270264,0.26871389150619507,0.0020452626049518585,17.0,0.004243222065269947,17.0,0.0015323415864259005,17.0,0.07428602129220963,17.0,0.11299872398376465,17.0,0.07201828062534332,17.0,,,,,,,,,,,,,,,,
val,185000,200000,,-1.9558535104990005,0.47016163043561393,0.47016163043561393,-1.9558535104990005,0.18886100841249573,0.0028571271393229834,4.95000000005,0.0028107479532263825,4.95000000005,0.003090030789026059,4.95000000005,0.09387320706620812,4.95000000005,0.088900451279369,4.95000000005,0.08976905759656802,4.95000000005,0.926,0.8834519572953736,0.9831683168316832,0.9306466729147141,0.012895108946608473,0.01690170921324042,0.01288739066251149,0.01725882134696934,0.013459326567203559,0.01784871792137213,0.11820277915232712,0.1987913629882594,0.11373113606012229,0.19446488410709578,0.11329844502562826,0.18721211253245612
train,186000,200000,0.0001,-2.2468600273132324,0.1791551113128662,0.1791551113128662,-2.2468600273132324,0.022600892931222916,0.004958390258252621,16.0,0.0035696672275662422,16.0,0.003369125770404935,16.0,0.0734495222568512,16.0,0.03035677969455719,16.0,0.040850721299648285,16.0,,,,,,,,,,,,,,,,
train,187000,200000,0.0001,-1.943508267402649,0.48250672221183777,0.48250672221183777,-1.943508267402649,0.1733236014842987,0.0023892628960311413,18.0,0.003364811185747385,18.0,0.0030325530096888542,18.0,0.07526130229234695,18.0,0.09764941036701202,18.0,0.12748578190803528,18.0,,,,,,,,,,,,,,,,
train,188000,200000,0.0001,-1.854344129562378,0.5716709494590759,0.5716709494590759,-1.854344129562378,0.2908901572227478,0.003208261216059327,13.0,0.003012490924447775,13.0,0.00456260098144412,13.0,0.08271898329257965,13.0,0.0829773098230362,13.0,0.10430121421813965,13.0,,,,,,,,,,,,,,,,
train,189000,200000,0.0001,-1.909726858139038,0.5162883400917053,0.5162883400917053,-1.909726858139038,0.09745201468467712,0.0031285106670111418,17.0,0.0023375346790999174,17.0,0.0035484095569700003,17.0,0.17038120329380035,17.0,0.07303261756896973,17.0,0.16640806198120117,17.0,,,,,,,,,,,,,,,,
train,190000,200000,0.0001,-1.7596138715744019,0.666401207447052,0.666401207447052,-1.7596138715744019,0.2782232463359833,0.0011654590489342809,16.0,0.002155201742425561,16.0,0.0020235590636730194,16.0,0.13929860293865204,16.0,0.12902182340621948,16.0,0.1145133301615715,16.0,,,,,,,,,,,,,,,,
